GPS TOW,PRN,Freq,PrimSig,SigType,Azimuth,Elevation,SecSig Lock Time,SecSig CNo,TEC15,TECRate15,TEC30,TECRate30,TEC45,TECRate45,TECTOW,TECRateTOW
 552000.00, 1, 0, 1, 4, 137.431549, 42.084644, 2584.820068, 43.734, -15.950824, -0.024164, -15.927395,0.023428, -15.937080, -0.009685, -16.071478, -0.022766 
 552000.00, 1, 0, 1, 7, 137.431549, 42.084644, 2591.449951, 51.091, -12.332605, -0.034075, -12.314070,0.018535, -12.325563, -0.011494, -12.428801, -0.029830 
 552060.00, 1, 0, 1, 4, 136.971390, 42.469784, 2644.820068, 44.688, -16.037029, 0.034449, -16.048908,-0.011880, -16.035379, 0.013530, -16.041615, -0.025362 
 552060.00, 1, 0, 1, 7, 136.971390, 42.469784, 2651.449951, 51.248, -12.412128, 0.016673, -12.423849,-0.011721, -12.409192, 0.014657, -12.445979, -0.009818 
 552120.00, 1, 0, 1, 4, 136.513138, 42.848717, 2704.820068, 44.048, -16.077114, -0.035499, -15.996185,0.080929, -16.019722, -0.023537, -16.054253, -0.049451 
 552120.00, 1, 0, 1, 7, 136.513138, 42.848717, 2711.449951, 50.899, -12.461223, -0.015243, -12.431681,0.029542, -12.465086, -0.033404, -12.562690, -0.032920 
 552180.00, 1, 0, 1, 4, 136.044037, 43.229195, 2764.820068, 44.710, -16.032221, 0.022031, -16.081936,-0.049714, -16.103489, -0.021553, -15.972618, -0.001722 
 552180.00, 1, 0, 1, 7, 136.044037, 43.229195, 2771.449951, 50.868, -12.504847, 0.057844, -12.535872,-0.031026, -12.554782, -0.018909, -12.642133, -0.034761 
 552240.00, 1, 0, 1, 4, 135.567764, 43.607918, 2824.820068, 45.443, -16.012444, -0.039826, -15.965391,0.047053, -15.937820, 0.027571, -15.937070, 0.000751 
 552240.00, 1, 0, 1, 7, 135.567764, 43.607918, 2831.449951, 51.091, -12.615668, 0.026465, -12.612077,0.003592, -12.568266, 0.043811, -12.580594, -0.018878 
 552300.00, 1, 0, 1, 4, 135.084122, 43.984787, 2884.820068, 44.307, -15.791081, -0.000125, -15.816056,-0.024975, -15.868632, -0.052576, -15.893128, -0.024497 
 552300.00, 1, 0, 1, 7, 135.084122, 43.984787, 2891.449951, 51.392, -12.571276, 0.009319, -12.593921,-0.022645, -12.621922, -0.028001, -12.615264, -0.027442 
 552360.00, 1, 0, 1, 4, 134.588837, 44.362820, 2944.820068, 44.236, -15.872284, -0.031295, -15.912572,-0.040288, -15.934734, -0.022162, -15.916644, 0.018090 
 552360.00, 1, 0, 1, 7, 134.588837, 44.362820, 2951.449951, 51.521, -12.627983, -0.012720, -12.665092,-0.037108, -12.665058, 0.000033, -12.628366, -0.009613 
 552420.00, 1, 0, 1, 4, 134.094101, 44.732555, 3004.820068, 44.653, -15.943613, -0.022948, -15.938943,0.004670, -15.952164, -0.013221, -15.930535, 0.021628 
 552420.00, 1, 0, 1, 7, 134.094101, 44.732555, 3011.449951, 51.349, -12.646287, -0.017921, -12.636355,0.009932, -12.651407, -0.015051, -12.626071, -0.005217 
 552480.00, 1, 0, 1, 4, 133.587357, 45.103222, 3064.820068, 43.533, -15.904965, -0.020500, -15.917704,-0.012738, -15.903308, 0.014395, -15.929211, -0.025903 
 552480.00, 1, 0, 1, 7, 133.587357, 45.103222, 3071.449951, 51.287, -12.638486, -0.012414, -12.666281,-0.027795, -12.668378, -0.002097, -12.695760, -0.016526 
 552540.00, 1, 0, 1, 4, 133.072540, 45.471588, 3124.820068, 43.001, -15.871416, -0.017265, -15.848049,0.023367, -15.880936, -0.032887, -15.887043, -0.006107 
 552540.00, 1, 0, 1, 7, 133.072540, 45.471588, 3131.449951, 51.250, -12.717560, -0.021800, -12.719301,-0.001741, -12.719215, 0.000086, -12.638349, -0.018799 
 552600.00, 1, 0, 1, 4, 132.549484, 45.837532, 3184.820068, 42.457, -15.714544, 0.036127, -15.749373,-0.034829, -15.766305, -0.016931, -15.769736, -0.003431 
 552600.00, 1, 0, 1, 7, 132.549484, 45.837532, 3191.449951, 50.939, -12.628184, 0.010163, -12.654428,-0.026244, -12.667167, -0.012737, -12.647019, -0.020286 
 552660.00, 1, 0, 1, 4, 132.013580, 46.203968, 3244.820068, 43.418, -15.829977, 0.025415, -15.843858,-0.013881, -15.850192, -0.006334, -15.842969, 0.007223 
 552660.00, 1, 0, 1, 7, 132.013580, 46.203968, 3251.449951, 50.696, -12.629064, 0.017956, -12.660151,-0.031087, -12.641351, 0.018800, -12.631349, 0.010002 
 552720.00, 1, 0, 1, 4, 131.478012, 46.561707, 3304.820068, 43.981, -15.934812, 0.000950, -15.933839,0.000973, -15.985065, -0.051226, -15.974009, 0.011056 
 552720.00, 1, 0, 1, 7, 131.478012, 46.561707, 3311.449951, 50.638, -12.761676, -0.019867, -12.770362,-0.008685, -12.805159, -0.034797, -12.809963, -0.004805 
 552780.00, 1, 0, 1, 4, 130.928391, 46.918007, 3364.820068, 44.211, -16.022621, 0.007947, -16.016193,0.006427, -16.040997, -0.024802, -16.040886, 0.000110 
 552780.00, 1, 0, 1, 7, 130.928391, 46.918007, 3371.449951, 50.932, -13.019824, 0.003377, -12.997581,0.022243, -13.005950, -0.008368, -12.999635, 0.006315 
 552840.00, 1, 0, 1, 4, 130.370773, 47.273266, 3424.820068, 44.156, -15.921347, -0.014995, -15.965433,-0.044087, -15.955366, 0.010068, -15.959471, -0.004105 
 552840.00, 1, 0, 1, 7, 130.370773, 47.273266, 3431.449951, 51.120, -13.023275, -0.024273, -13.025978,-0.002703, -13.051252, -0.025274, -13.048586, 0.002666 
 552900.00, 1, 0, 1, 4, 129.804016, 47.625481, 3484.820068, 43.464, -15.915235, -0.019374, -15.929757,-0.014522, -15.924926, 0.004831, -15.921650, 0.003276 
 552900.00, 1, 0, 1, 7, 129.804016, 47.625481, 3491.449951, 51.069, -12.978925, -0.003367, -12.995092,-0.016168, -13.015988, -0.020896, -13.024950, -0.008962 
 552960.00, 1, 0, 1, 4, 129.223160, 47.977417, 3544.820068, 44.522, -16.119900, -0.062327, -16.120554,-0.000655, -16.175505, -0.054951, -16.185257, -0.009752 
 552960.00, 1, 0, 1, 7, 129.223160, 47.977417, 3551.449951, 51.221, -13.263827, -0.040408, -13.278389,-0.014562, -13.326222, -0.047833, -13.331569, -0.005346 
 553020.00, 1, 0, 1, 4, 128.642517, 48.320251, 3604.820068, 43.626, -16.142691, 0.016208, -16.144543,-0.001851, -16.131222, 0.013321, -16.144897, -0.013676 
 553020.00, 1, 0, 1, 7, 128.642517, 48.320251, 3611.449951, 51.258, -13.313880, 0.032412, -13.293928,0.019952, -13.275520, 0.018408, -13.301748, -0.026227 
 553080.00, 1, 0, 1, 4, 128.047424, 48.662487, 3664.820068, 44.022, -16.157791, -0.036684, -16.180172,-0.022380, -16.242378, -0.062207, -16.213175, 0.029203 
 553080.00, 1, 0, 1, 7, 128.047424, 48.662487, 3671.449951, 51.104, -13.195757, -0.013113, -13.231860,-0.036103, -13.288904, -0.057044, -13.304674, -0.015770 
 553140.00, 1, 0, 1, 4, 127.442551, 49.001129, 3724.820068, 44.170, -16.250179, 0.031066, -16.266769,-0.016591, -16.234823, 0.031947, -16.286114, -0.051289 
 553140.00, 1, 0, 1, 7, 127.442551, 49.001129, 3731.449951, 50.933, -13.352694, 0.027319, -13.359815,-0.007121, -13.361522, -0.001708, -13.386132, -0.024610 
 553200.00, 1, 0, 1, 4, 126.827736, 49.336002, 3784.820068, 44.306, -16.299225, -0.013112, -16.403238,-0.023492, -16.415968, -0.012728, -16.433834, -0.017866 
 553200.00, 1, 0, 1, 7, 126.827736, 49.336002, 3791.449951, 50.563, -13.471540, -0.020705, -13.487209,-0.015670, -13.527380, -0.040170, -13.490532, 0.036848 
 553260.00, 1, 0, 1, 4, 126.197586, 49.669701, 3844.820068, 43.881, -16.418032, 0.015802, -16.408045,0.008788, -16.409698, -0.001654, -16.456877, -0.047178 
 553260.00, 1, 0, 1, 7, 126.197586, 49.669701, 3851.449951, 50.483, -13.513295, -0.011629, -13.506679,0.006617, -13.531851, -0.025172, -13.512038, 0.019812 
 553320.00, 1, 0, 1, 4, 125.567711, 49.993843, 3904.820068, 45.003, -16.476461, -0.019584, -16.575481,-0.021547, -16.613352, -0.037872, -16.581007, 0.032345 
 553320.00, 1, 0, 1, 7, 125.567711, 49.993843, 3911.449951, 50.591, -13.642470, -0.060756, -13.651330,-0.008859, -13.659188, -0.007858, -13.642749, 0.016440 
 553380.00, 1, 0, 1, 4, 124.922203, 50.316509, 3964.820068, 43.978, -16.542116, 0.038890, -16.470304,0.044844, -16.506285, -0.035979, -16.531570, -0.025286 
 553380.00, 1, 0, 1, 7, 124.922203, 50.316509, 3971.449951, 50.377, -13.666714, 0.027921, -13.644033,0.022680, -13.670690, -0.026656, -13.707908, -0.037218 
 553440.00, 1, 0, 1, 4, 124.266190, 50.634777, 4024.820068, 43.686, -16.597679, -0.066108, -16.564816,-0.017706, -16.538813, 0.026004, -16.503586, 0.035227 
 553440.00, 1, 0, 1, 7, 124.266190, 50.634777, 4031.449951, 50.332, -13.813199, -0.040067, -13.825523,-0.012325, -13.815495, 0.010029, -13.792443, 0.023051 
 553500.00, 1, 0, 1, 4, 123.599190, 50.946812, 4084.820068, 44.801, -16.533661, -0.030075, -16.650105,-0.003632, -16.644844, 0.005261, -16.699888, -0.055045 
 553500.00, 1, 0, 1, 7, 123.599190, 50.946812, 4091.449951, 50.717, -13.890499, -0.017015, -13.894562,-0.004062, -13.902200, -0.007639, -13.916780, -0.014579 
 553560.00, 1, 0, 1, 4, 122.916168, 51.258572, 4144.819824, 45.165, -16.712765, -0.012877, -16.717617,0.024556, -16.738234, -0.020616, -16.745924, -0.007690 
 553560.00, 1, 0, 1, 7, 122.916168, 51.258572, 4151.450195, 50.690, -13.994365, -0.021996, -13.973043,0.021322, -14.006093, -0.033050, -14.010945, -0.004852 
 553620.00, 1, 0, 1, 4, 122.233673, 51.560329, 4204.819824, 44.337, -16.754309, -0.008385, -16.619909,0.011830, -16.673389, -0.053480, -16.683178, -0.009790 
 553620.00, 1, 0, 1, 7, 122.233673, 51.560329, 4211.450195, 50.810, -14.011378, -0.000432, -14.015796,-0.001739, -14.050393, -0.034598, -14.058577, -0.008183 
 553680.00, 1, 0, 1, 4, 121.534531, 51.859589, 4264.819824, 45.733, -16.715132, -0.031952, -16.842102,-0.045512, -16.830837, 0.011265, -16.821917, 0.008920 
 553680.00, 1, 0, 1, 7, 121.534531, 51.859589, 4271.450195, 51.038, -14.081232, -0.022655, -14.204480,-0.037029, -14.188112, 0.016367, -14.175884, 0.012229 
 553740.00, 1, 0, 1, 4, 120.824387, 52.153618, 4324.819824, 45.390, -16.824389, -0.002472, -16.729055,0.017126, -16.738733, -0.009677, -16.768829, -0.030096 
 553740.00, 1, 0, 1, 7, 120.824387, 52.153618, 4331.450195, 51.232, -14.194516, -0.018633, -14.231184,0.011529, -14.238968, -0.007784, -14.288089, -0.049121 
 553800.00, 1, 0, 1, 4, 120.103142, 52.442234, 4384.819824, 45.656, -16.810658, -0.041829, -16.801699,0.015739, -16.782679, 0.019021, -16.776096, 0.006581 
 553800.00, 1, 0, 1, 7, 120.103142, 52.442234, 4391.450195, 51.288, -14.313907, -0.025817, -14.452348,-0.033086, -14.415392, 0.036956, -14.415504, -0.000113 
 553860.00, 1, 0, 1, 4, 119.364594, 52.727596, 4444.819824, 45.468, -16.784197, -0.008100, -16.773743,0.003036, -16.799862, -0.026119, -16.815735, -0.015872 
 553860.00, 1, 0, 1, 7, 119.364594, 52.727596, 4451.450195, 51.188, -14.418394, -0.002890, -14.346633,0.005768, -14.355353, -0.008720, -14.389035, -0.033682 
 553920.00, 1, 0, 1, 4, 118.627151, 53.002522, 4504.819824, 45.970, -16.809551, 0.006182, -16.818438,-0.037536, -16.821129, -0.002691, -16.866291, -0.045164 
 553920.00, 1, 0, 1, 7, 118.627151, 53.002522, 4511.450195, 51.105, -14.388951, 0.000084, -14.330055,-0.023605, -14.346676, -0.016620, -14.388413, -0.041738 
 553980.00, 1, 0, 1, 4, 117.872345, 53.273827, 4564.819824, 44.926, -16.859446, 0.006847, -16.757025,0.032337, -16.765463, -0.008439, -16.804993, -0.039530 
 553980.00, 1, 0, 1, 7, 117.872345, 53.273827, 4571.450195, 51.005, -14.364644, 0.023769, -14.381432,0.005872, -14.379814, 0.001617, -14.373180, 0.006634 
 554040.00, 1, 0, 1, 4, 117.106346, 53.538990, 4624.819824, 45.479, -16.820288, -0.015295, -16.843094,0.009641, -16.880041, -0.036946, -16.890774, -0.010733 
 554040.00, 1, 0, 1, 7, 117.106346, 53.538990, 4631.450195, 51.097, -14.392799, -0.019619, -14.388206,-0.015501, -14.382555, 0.005650, -14.405540, -0.022986 
 554100.00, 1, 0, 1, 4, 116.329140, 53.797832, 4684.819824, 45.533, -16.907230, -0.016456, -16.873949,0.033281, -16.979630, -0.035513, -16.985167, -0.005537 
 554100.00, 1, 0, 1, 7, 116.329140, 53.797832, 4691.450195, 51.041, -14.387931, 0.017610, -14.442860,-0.012515, -14.455565, -0.012706, -14.498836, -0.043270 
 554160.00, 1, 0, 1, 4, 115.534172, 54.052238, 4744.819824, 44.197, -16.986599, -0.001433, -17.015764,-0.029164, -17.076336, -0.018210, -17.099279, -0.022943 
 554160.00, 1, 0, 1, 7, 115.534172, 54.052238, 4751.450195, 51.214, -14.511151, -0.012316, -14.592174,-0.020294, -14.616750, -0.024576, -14.643300, -0.026550 
 554220.00, 1, 0, 1, 4, 114.741615, 54.294300, 4804.819824, 44.659, -17.098715, 0.000564, -17.095284,0.003431, -17.254681, -0.052142, -17.265491, -0.010809 
 554220.00, 1, 0, 1, 7, 114.741615, 54.294300, 4811.450195, 51.201, -14.647344, -0.004044, -14.685841,-0.006076, -14.708450, -0.022609, -14.734765, -0.026315 
 554280.00, 1, 0, 1, 4, 113.931114, 54.533253, 4864.819824, 45.192, -17.270721, -0.005231, -17.278013,-0.007291, -17.344358, -0.007394, -17.325548, 0.018810 
 554280.00, 1, 0, 1, 7, 113.931114, 54.533253, 4871.450195, 50.937, -14.747953, -0.013189, -14.812387,-0.005749, -14.842271, -0.029884, -14.851211, -0.008939 
 554340.00, 1, 0, 1, 4, 113.109688, 54.765141, 4924.819824, 44.494, -17.336443, -0.010894, -17.349613,-0.013171, -17.388498, -0.018263, -17.426401, -0.037903 
 554340.00, 1, 0, 1, 7, 113.109688, 54.765141, 4931.450195, 50.999, -14.815536, 0.035674, -14.912603,-0.045940, -14.915961, -0.003358, -14.940258, -0.024297 
 554400.00, 1, 0, 1, 4, 112.277473, 54.989780, 4984.819824, 45.749, -17.444181, -0.017781, -17.480577,-0.036395, -17.484121, 0.025757, -17.461201, 0.022922 
 554400.00, 1, 0, 1, 7, 112.277473, 54.989780, 4991.450195, 50.935, -14.934345, 0.005913, -15.035542,-0.037293, -15.031050, 0.004492, -15.032026, -0.000977 
 554460.00, 1, 0, 1, 4, 111.427544, 55.208778, 5044.819824, 44.839, -17.480957, -0.019758, -17.508570,-0.027612, -17.417145, 0.023750, -17.455292, -0.038147 
 554460.00, 1, 0, 1, 7, 111.427544, 55.208778, 5051.450195, 51.362, -15.029968, 0.002059, -15.074377,-0.023552, -15.059109, 0.015268, -15.046577, 0.012531 
 554520.00, 1, 0, 1, 4, 110.581261, 55.416611, 5104.819824, 45.134, -17.479727, -0.024435, -17.493315,-0.013589, -17.599623, -0.055027, -17.575823, 0.023800 
 554520.00, 1, 0, 1, 7, 110.581261, 55.416611, 5111.450195, 51.375, -15.075062, -0.028484, -15.091960,-0.016899, -15.060596, -0.021438, -15.064360, -0.003764 
 554580.00, 1, 0, 1, 4, 109.717690, 55.618401, 5164.819824, 45.477, -17.579304, -0.003481, -17.552483,0.026821, -17.620407, -0.016317, -17.654129, -0.033722 
 554580.00, 1, 0, 1, 7, 109.717690, 55.618401, 5171.450195, 51.332, -15.102471, -0.038111, -15.083349,0.019121, -15.161304, -0.022181, -15.182220, -0.020917 
 554640.00, 1, 0, 1, 4, 108.844078, 55.812225, 5224.819824, 45.075, -17.644297, 0.009833, -17.683329,-0.039031, -17.681950, -0.031405, -17.712950, -0.030999 
 554640.00, 1, 0, 1, 7, 108.844078, 55.812225, 5231.450195, 51.242, -15.175524, 0.006696, -15.186840,-0.011316, -15.131866, -0.000456, -15.164186, -0.032320 
 554700.00, 1, 0, 1, 4, 107.960724, 55.997913, 5284.819824, 45.220, -17.739527, -0.026578, -17.757799,-0.018272, -17.727398, -0.014075, -17.742426, -0.015028 
 554700.00, 1, 0, 1, 7, 107.960724, 55.997913, 5291.450195, 51.512, -15.169112, -0.004926, -15.180450,-0.011339, -15.162896, -0.005230, -15.179313, -0.016417 
 554760.00, 1, 0, 1, 4, 107.067909, 56.175282, 5344.819824, 44.437, -17.741299, 0.001126, -17.782619,-0.041320, -17.845320, -0.023429, -17.879225, -0.033905 
 554760.00, 1, 0, 1, 7, 107.067909, 56.175282, 5351.450195, 51.427, -15.191103, -0.011791, -15.210111,-0.019008, -15.192854, -0.010284, -15.232258, -0.039404 
 554820.00, 1, 0, 1, 4, 106.165955, 56.344154, 5404.819824, 44.283, -17.894821, -0.015597, -17.876762,0.018060, -17.863636, 0.012576, -17.871077, -0.007439 
 554820.00, 1, 0, 1, 7, 106.165955, 56.344154, 5411.450195, 51.633, -15.240945, -0.008687, -15.240158,0.000787, -15.249417, 0.004989, -15.270111, -0.020694 
 554880.00, 1, 0, 1, 4, 105.255226, 56.504368, 5464.819824, 43.736, -17.861931, 0.009145, -17.873480,-0.011550, -17.925570, 0.001103, -17.935366, -0.009796 
 554880.00, 1, 0, 1, 7, 105.255226, 56.504368, 5471.450195, 51.356, -15.254852, 0.015259, -15.293058,-0.038206, -15.243549, 0.010180, -15.275205, -0.031655 
 554940.00, 1, 0, 1, 4, 104.337166, 56.654438, 5524.819824, 43.848, -17.968170, -0.032805, -17.962334,0.005836, -18.005133, 0.016220, -18.006865, -0.001732 
 554940.00, 1, 0, 1, 7, 104.337166, 56.654438, 5531.450195, 51.245, -15.321385, -0.046180, -15.319053,0.002332, -15.338338, 0.003039, -15.357283, -0.018945 
 555000.00, 1, 0, 1, 4, 103.409897, 56.797066, 5584.819824, 43.280, -18.036722, -0.029857, -18.061460,-0.024740, -18.052202, 0.009259, -18.015665, 0.004439 
 555000.00, 1, 0, 1, 7, 103.409897, 56.797066, 5591.450195, 51.100, -15.383962, -0.026679, -15.412604,-0.028643, -15.375808, 0.006373, -15.381704, -0.005896 
 555060.00, 1, 0, 1, 4, 102.467247, 56.931660, 5644.819824, 43.717, -18.016991, -0.001326, -18.014004,0.002987, -18.025930, -0.011927, -18.064201, -0.021394 
 555060.00, 1, 0, 1, 7, 102.467247, 56.931660, 5651.450195, 51.037, -15.387015, -0.005311, -15.399693,-0.012678, -15.376202, -0.014792, -15.404629, -0.028427 
 555120.00, 1, 0, 1, 4, 101.533165, 57.054867, 5704.819824, 44.719, -18.082800, -0.018599, -18.138054,-0.055253, -18.093714, 0.044340, -18.111822, -0.021115 
 555120.00, 1, 0, 1, 7, 101.533165, 57.054867, 5711.450195, 50.972, -15.427730, -0.023101, -15.442082,-0.014353, -15.468884, -0.009687, -15.475508, -0.006623 
 555180.00, 1, 0, 1, 4, 100.584618, 57.169773, 5764.819824, 45.086, -18.132257, -0.020436, -18.148836,-0.016577, -18.155161, -0.006325, -18.107725, -0.005824 
 555180.00, 1, 0, 1, 7, 100.584618, 57.169773, 5771.450195, 50.874, -15.471988, 0.003520, -15.488485,-0.016498, -15.510246, -0.009832, -15.496118, 0.014129 
 555240.00, 1, 0, 1, 4, 99.630013, 57.275181, 5824.819824, 45.109, -18.148546, -0.040821, -18.159573,-0.011026, -18.183733, -0.024162, -18.117584, 0.002836 
 555240.00, 1, 0, 1, 7, 99.630013, 57.275181, 5831.450195, 50.781, -15.543308, -0.047191, -15.554789,-0.011480, -15.565647, 0.009197, -15.582300, -0.016653 
 555300.00, 1, 0, 1, 4, 98.669876, 57.370975, 5884.819824, 45.147, -18.127785, -0.010200, -18.177691,-0.049906, -18.135548, 0.042143, -18.110836, -0.043252 
 555300.00, 1, 0, 1, 7, 98.669876, 57.370975, 5891.450195, 50.673, -15.554220, 0.028080, -15.591355,-0.037135, -15.545239, 0.029956, -15.547384, -0.002145 
 555360.00, 1, 0, 1, 4, 97.696693, 57.457718, 5944.819824, 45.639, -18.097687, 0.013150, -18.134411,-0.036725, -18.143240, -0.008829, -18.088139, -0.007494 
 555360.00, 1, 0, 1, 7, 97.696693, 57.457718, 5951.450195, 50.873, -15.539217, 0.008167, -15.550001,-0.010783, -15.570881, -0.011334, -15.625488, -0.054607 
 555420.00, 1, 0, 1, 4, 96.735291, 57.533302, 6004.819824, 45.059, -18.126991, -0.038854, -18.134138,-0.007147, -18.160044, -0.025904, -18.113035, 0.012046 
 555420.00, 1, 0, 1, 7, 96.735291, 57.533302, 6011.450195, 51.122, -15.639896, -0.014408, -15.663270,-0.023374, -15.681023, -0.017752, -15.700052, 0.027932 
 555480.00, 1, 0, 1, 4, 95.762077, 57.599659, 6064.819824, 44.422, -18.112938, 0.000098, -18.129431,-0.016493, -18.124247, 0.005184, -18.185062, -0.019295 
 555480.00, 1, 0, 1, 7, 95.762077, 57.599659, 6071.450195, 51.314, -15.711102, -0.011049, -15.718181,-0.007080, -15.728743, -0.010561, -15.727106, -0.010581 
 555540.00, 1, 0, 1, 4, 94.785736, 57.656040, 6124.819824, 45.011, -18.212658, -0.027596, -18.233456,-0.020796, -18.247679, -0.014225, -18.200005, 0.053515 
 555540.00, 1, 0, 1, 7, 94.785736, 57.656040, 6131.450195, 51.527, -15.767351, -0.040245, -15.798218,-0.030867, -15.808981, -0.010763, -15.804099, 0.034429 
 555600.00, 1, 0, 1, 4, 93.806931, 57.702366, 6184.819824, 44.203, -18.193144, 0.006860, -18.205883,-0.012740, -18.232639, -0.026757, -18.293291, 0.002929 
 555600.00, 1, 0, 1, 7, 93.806931, 57.702366, 6191.450195, 51.245, -15.802464, 0.001636, -15.816843,-0.014379, -15.853384, -0.036542, -15.857030, -0.014812 
 555660.00, 1, 0, 1, 4, 92.820015, 57.737850, 6244.819824, 44.450, -18.277842, 0.015449, -18.262228,0.015614, -18.286379, -0.024150, -18.339003, -0.002333 
 555660.00, 1, 0, 1, 7, 92.820015, 57.737850, 6251.450195, 51.376, -15.854745, 0.002285, -15.854784,-0.000039, -15.891876, -0.037092, -15.877560, 0.000945 
 555720.00, 1, 0, 1, 4, 91.846176, 57.763798, 6304.819824, 44.843, -18.355415, -0.016413, -18.346489,0.008925, -18.363525, -0.017036, -18.472553, -0.013294 
 555720.00, 1, 0, 1, 7, 91.846176, 57.763798, 6311.450195, 51.060, -15.897103, -0.019543, -15.898195,-0.001092, -15.895868, 0.002327, -15.884843, -0.003407 
 555780.00, 1, 0, 1, 4, 90.863731, 57.779823, 6364.819824, 45.385, -18.468477, 0.004074, -18.483477,-0.014999, -18.478804, 0.004674, -18.501419, -0.016390 
 555780.00, 1, 0, 1, 7, 90.863731, 57.779823, 6371.450195, 50.833, -15.890295, -0.005452, -15.896008,-0.005713, -15.896300, -0.000292, -15.886371, 0.001071 
 555840.00, 1, 0, 1, 4, 89.881538, 57.785637, 6424.819824, 45.770, -18.496784, 0.004635, -18.522245,-0.025462, -18.533415, -0.011170, -18.507803, -0.000483 
 555840.00, 1, 0, 1, 7, 89.881538, 57.785637, 6431.450195, 50.551, -15.884492, 0.001878, -15.890967,-0.006475, -15.884786, 0.006182, -15.892358, -0.008152 
 555900.00, 1, 0, 1, 4, 88.900215, 57.781239, 6484.819824, 49.209, -18.473143, 0.034662, -18.535131,-0.061989, -18.571760, -0.036629, -18.556494, 0.015265 
 555900.00, 1, 0, 1, 7, 88.900215, 57.781239, 6491.450195, 50.109, -15.881742, 0.010616, -15.862802,0.018940, -15.878073, -0.015271, -16.012745, -0.015633 
 555960.00, 1, 0, 1, 4, 87.920479, 57.766632, 6544.819824, 49.152, -18.519676, 0.009810, -18.517647,0.002031, -18.471758, 0.045887, -18.495237, -0.023479 
 555960.00, 1, 0, 1, 7, 87.920479, 57.766632, 6551.450195, 50.714, -15.996140, 0.016605, -15.982091,0.014049, -15.970657, 0.011434, -16.048929, -0.012001 
 556020.00, 1, 0, 1, 4, 86.943069, 57.741814, 6604.819824, 49.383, -18.482985, -0.050419, -18.487123,-0.004138, -18.489788, -0.002664, -18.480427, 0.009362 
 556020.00, 1, 0, 1, 7, 86.943069, 57.741814, 6611.450195, 51.017, -16.073385, -0.024456, -16.041975,0.031410, -16.079544, -0.037568, -16.086395, 0.015888 
 556080.00, 1, 0, 1, 4, 85.968643, 57.706818, 6664.819824, 48.854, -18.517969, 0.014984, -18.521009,-0.003041, -18.530445, -0.009435, -18.494379, 0.036066 
 556080.00, 1, 0, 1, 7, 85.968643, 57.706818, 6671.450195, 51.460, -16.094305, -0.007909, -16.097540,-0.003235, -16.100368, -0.002829, -16.085390, -0.000038 
 556140.00, 1, 0, 1, 4, 84.997910, 57.661671, 6724.819824, 49.368, -18.556601, -0.006308, -18.532644,0.023955, -18.525793, 0.006852, -18.530237, -0.004445 
 556140.00, 1, 0, 1, 7, 84.997910, 57.661671, 6731.450195, 51.656, -16.081099, 0.004293, -16.051077,0.030021, -16.094530, -0.043452, -15.997060, -0.005699 
 556200.00, 1, 0, 1, 4, 84.031509, 57.606430, 6784.819824, 48.866, -18.511490, -0.002652, -18.500000,0.011490, -18.538002, -0.038002, -18.536057, 0.001947 
 556200.00, 1, 0, 1, 7, 84.031509, 57.606430, 6791.450195, 51.282, -16.005081, -0.008022, -16.019163,-0.014081, -16.045248, -0.026085, -16.009211, -0.006628 
 556260.00, 1, 0, 1, 4, 83.062111, 57.540573, 6844.819824, 49.187, -18.553747, -0.006006, -18.560341,-0.006593, -18.546703, 0.013639, -18.558512, -0.011810 
 556260.00, 1, 0, 1, 7, 83.062111, 57.540573, 6851.450195, 51.458, -16.025335, -0.016125, -16.023493,0.001844, -16.020618, 0.002874, -16.022207, -0.000823 
 556320.00, 1, 0, 1, 4, 82.114319, 57.465916, 6904.819824, 48.295, -18.629974, -0.000964, -18.619591,0.010384, -18.637140, -0.017551, -18.625446, 0.011695 
 556320.00, 1, 0, 1, 7, 82.114319, 57.465916, 6911.450195, 51.464, -16.024313, -0.002106, -16.022676,0.001637, -16.024782, -0.002106, -16.025591, -0.000808 
 556380.00, 1, 0, 1, 4, 81.167221, 57.380238, 6964.819824, 49.080, -18.606087, -0.007981, -18.608849,-0.002762, -18.621374, -0.012525, -18.606127, 0.015246 
 556380.00, 1, 0, 1, 7, 81.167221, 57.380238, 6971.450195, 51.047, -15.949178, -0.010780, -15.943179,0.005999, -15.958424, -0.015245, -15.957158, 0.001265 
 556440.00, 1, 0, 1, 4, 80.224251, 57.285366, 7024.819824, 48.430, -18.627909, -0.002864, -18.631220,-0.003310, -18.603283, 0.027935, -18.622776, -0.019493 
 556440.00, 1, 0, 1, 7, 80.224251, 57.285366, 7031.450195, 50.602, -15.891666, 0.021552, -15.895291,-0.003624, -15.886088, 0.009203, -15.900577, -0.014488 
 556500.00, 1, 0, 1, 4, 79.288712, 57.180775, 7084.819824, 48.811, -18.619978, -0.011599, -18.654585,-0.034606, -18.666002, -0.011418, -18.698095, -0.032092 
 556500.00, 1, 0, 1, 7, 79.288712, 57.180775, 7091.450195, 51.051, -15.977400, -0.017164, -15.993018,-0.015618, -16.000847, -0.007828, -15.983730, 0.017116 
 556560.00, 1, 0, 1, 4, 78.353470, 57.065598, 7144.819824, 48.710, -18.749872, 0.039330, -18.767151,-0.017278, -18.741062, 0.026087, -18.726131, 0.014931 
