GPS TOW,Freq,SV Sys,PrimSig,SigType,TEC,TECdot
549342.000,0,0,1,4,-48.534695, 0.004990
549342.000,0,0,1,7,-10.878847, 0.012223
549343.000,0,0,1,4,-48.412449,-0.021371
549343.000,0,0,1,7,-10.758280,-0.047277
549344.000,0,0,1,4,-48.420979, 0.019062
549344.000,0,0,1,7,-10.739732, 0.033156
549345.000,0,0,1,4,-48.307262, 0.016985
549345.000,0,0,1,7,-10.725820, 0.007170
549346.000,0,0,1,4,-48.187859,-0.010073
549346.000,0,0,1,7,-10.686404,-0.037379
549347.000,0,0,1,4,-48.145214, 0.001966
549347.000,0,0,1,7,-10.563519, 0.006618
549348.000,0,0,1,4,-48.119629, 0.028342
549348.000,0,0,1,7,-10.480049, 0.009877
549349.000,0,0,1,4,-47.980324,-0.023285
549349.000,0,0,1,7,-10.384987,-0.006282
549350.000,0,0,1,4,-47.863762,-0.001417
549350.000,0,0,1,7,-10.315429,-0.003754
549351.000,0,0,1,4,-47.758575,-0.000296
549351.000,0,0,1,7,-10.252827, 0.014106
549352.000,0,0,1,4,-47.528297,-0.002086
549352.000,0,0,1,7,-10.164720, 0.009873
549353.000,0,0,1,4,-47.371937,-0.001762
549353.000,0,0,1,7,-10.095162,-0.021549
549354.000,0,0,1,4,-47.366249, 0.054507
549354.000,0,0,1,7,-10.125304, 0.070557
549355.000,0,0,1,4,-47.226948,-0.032830
549355.000,0,0,1,7,-10.111392,-0.050080
549356.000,0,0,1,4,-47.025097, 0.000420
549356.000,0,0,1,7,-10.102118, 0.029859
549357.000,0,0,1,4,-46.655518,-0.012311
549357.000,0,0,1,7,-9.893444,-0.040729
549358.000,0,0,1,4,-46.345638,-0.011321
549358.000,0,0,1,7,-9.837798, 0.000731
549359.000,0,0,1,4,-46.143791,-0.010902
549359.000,0,0,1,7,-9.777514, 0.000052
549360.000,0,0,1,4,-45.984585,-0.010328
549360.000,0,0,1,7,-9.707956,-0.020924
549361.000,0,0,1,4,-46.052814, 0.027738
549361.000,0,0,1,7,-9.735780, 0.030283
549362.000,0,0,1,4,-45.941940, 0.022692
549362.000,0,0,1,7,-9.747373, 0.047409
549363.000,0,0,1,4,-45.950470,-0.017931
549363.000,0,0,1,7,-9.640718,-0.059143
549364.000,0,0,1,4,-45.802639, 0.028575
549364.000,0,0,1,7,-9.629125, 0.024417
549365.000,0,0,1,4,-45.543930,-0.038458
549365.000,0,0,1,7,-9.541018,-0.050138
549366.000,0,0,1,4,-45.305126, 0.005378
549366.000,0,0,1,7,-9.552610, 0.060537
549367.000,0,0,1,4,-45.023674, 0.004551
549367.000,0,0,1,7,-9.452911,-0.053102
549368.000,0,0,1,4,-44.872997, 0.011492
549368.000,0,0,1,7,-9.411177, 0.015890
549369.000,0,0,1,4,-44.804768,-0.012196
549369.000,0,0,1,7,-9.432044,-0.008559
549370.000,0,0,1,4,-44.531849, 0.016110
549370.000,0,0,1,7,-9.432044, 0.037875
549371.000,0,0,1,4,-44.355587,-0.001253
549371.000,0,0,1,7,-9.327707,-0.034316
549372.000,0,0,1,4,-44.099720, 0.044159
549372.000,0,0,1,7,-9.381035, 0.066085
549373.000,0,0,1,4,-43.914932,-0.059714
549373.000,0,0,1,7,-9.297565,-0.064590
549374.000,0,0,1,4,-43.895031,-0.053719
549374.000,0,0,1,7,-9.295247, 0.004506
549375.000,0,0,1,4,-43.784157, 0.061937
549375.000,0,0,1,7,-9.262787,-0.000214
549376.000,0,0,1,4,-43.627796, 0.002077
549376.000,0,0,1,7,-9.306840, 0.006309
549377.000,0,0,1,4,-43.434475,-0.001534
549377.000,0,0,1,7,-9.281335, 0.028573
549378.000,0,0,1,4,-43.121754,-0.007190
549378.000,0,0,1,7,-9.204822,-0.003805
549379.000,0,0,1,4,-42.897160,-0.019254
549379.000,0,0,1,7,-9.128308,-0.052447
549380.000,0,0,1,4,-42.641296, 0.037416
549380.000,0,0,1,7,-9.176998, 0.044353
549381.000,0,0,1,4,-42.433765,-0.013155
549381.000,0,0,1,7,-9.165405,-0.028948
549382.000,0,0,1,4,-42.305832, 0.008612
549382.000,0,0,1,7,-9.188591, 0.000653
549383.000,0,0,1,4,-42.251816,-0.000423
549383.000,0,0,1,7,-9.392628, 0.026003
549384.000,0,0,1,4,-41.978893, 0.005240
549384.000,0,0,1,7,-9.387991,-0.002987
549385.000,0,0,1,4,-41.825375,-0.024336
549385.000,0,0,1,7,-9.378716,-0.010444
549386.000,0,0,1,4,-41.703129, 0.043314
549386.000,0,0,1,7,-9.427406, 0.036066
549387.000,0,0,1,4,-41.381878,-0.023197
549387.000,0,0,1,7,-9.439000,-0.021609
549388.000,0,0,1,4,-41.160130, 0.014358
549388.000,0,0,1,7,-9.422770, 0.009057
549389.000,0,0,1,4,-40.870152, 0.003326
549389.000,0,0,1,7,-9.480735,-0.002894
549390.000,0,0,1,4,-40.628502,-0.019332
549390.000,0,0,1,7,-9.448274, 0.012180
549391.000,0,0,1,4,-40.489197, 0.013506
549391.000,0,0,1,7,-9.485372,-0.016039
549392.000,0,0,1,4,-40.270294, 0.014612
549392.000,0,0,1,7,-9.541018,-0.008950
549393.000,0,0,1,4,-39.880810,-0.043267
549393.000,0,0,1,7,-9.534062, 0.008490
549394.000,0,0,1,4,-39.548187, 0.026393
549394.000,0,0,1,7,-9.527106,-0.015781
549395.000,0,0,1,4,-39.340652, 0.014797
549395.000,0,0,1,7,-9.524788, 0.022269
549396.000,0,0,1,4,-38.939800,-0.038192
549396.000,0,0,1,7,-9.490008,-0.020713
549397.000,0,0,1,4,-38.811867,-0.000417
549397.000,0,0,1,7,-9.608257, 0.039679
549398.000,0,0,1,4,-38.536102, 0.009502
549398.000,0,0,1,7,-9.601301,-0.005376
549399.000,0,0,1,4,-38.374058, 0.000256
549399.000,0,0,1,7,-9.645354,-0.004199
549400.000,0,0,1,4,-38.212009,-0.023069
549400.000,0,0,1,7,-9.696363,-0.005028
549401.000,0,0,1,4,-38.024376, 0.043757
549401.000,0,0,1,7,-9.712594,-0.011283
549402.000,0,0,1,4,-37.711655,-0.037737
549402.000,0,0,1,7,-9.582752,-0.050145
549403.000,0,0,1,4,-37.560978, 0.009778
549403.000,0,0,1,7,-9.615213, 0.045508
549404.000,0,0,1,4,-37.381874,-0.040404
549404.000,0,0,1,7,-9.649992,-0.019197
549405.000,0,0,1,4,-37.285213, 0.022065
549405.000,0,0,1,7,-9.749691, 0.006519
549406.000,0,0,1,4,-37.162968,-0.026343
549406.000,0,0,1,7,-9.747373,-0.004877
549407.000,0,0,1,4,-36.807602, 0.007190
549407.000,0,0,1,7,-9.782152,-0.029940
549408.000,0,0,1,4,-36.551739, 0.018939
549408.000,0,0,1,7,-9.847073, 0.039251
549409.000,0,0,1,4,-36.332832,-0.021849
549409.000,0,0,1,7,-9.960684, 0.008923
549410.000,0,0,1,4,-36.136669, 0.031251
549410.000,0,0,1,7,-9.946772, 0.004760
549411.000,0,0,1,4,-36.003052, 0.001403
549411.000,0,0,1,7,-9.932860,-0.015637
549412.000,0,0,1,4,-35.838161,-0.025886
549412.000,0,0,1,7,-9.995462,-0.006603
549413.000,0,0,1,4,-35.767090, 0.007606
549413.000,0,0,1,7,-10.090525, 0.004240
549414.000,0,0,1,4,-35.636314, 0.008535
549414.000,0,0,1,7,-10.116030,-0.008499
549415.000,0,0,1,4,-35.593670, 0.007542
549415.000,0,0,1,7,-10.162401, 0.013660
549416.000,0,0,1,4,-35.369080,-0.005721
549416.000,0,0,1,7,-10.155445,-0.027854
549417.000,0,0,1,4,-35.437309,-0.000024
549417.000,0,0,1,7,-10.327022, 0.030649
549418.000,0,0,1,4,-35.127430,-0.009340
549418.000,0,0,1,7,-10.366438,-0.011614
549419.000,0,0,1,4,-35.130272,-0.006568
549419.000,0,0,1,7,-10.468456,-0.007217
549420.000,0,0,1,4,-34.999496, 0.035395
549420.000,0,0,1,7,-10.510191, 0.026390
549421.000,0,0,1,4,-34.678246,-0.023242
549421.000,0,0,1,7,-10.496279,-0.026860
549422.000,0,0,1,4,-34.445126, 0.023085
549422.000,0,0,1,7,-10.561199, 0.001066
549423.000,0,0,1,4,-34.240433,-0.011185
549423.000,0,0,1,7,-10.591341,-0.006326
549424.000,0,0,1,4,-34.118187,-0.017506
549424.000,0,0,1,7,-10.686404, 0.032747
549425.000,0,0,1,4,-33.995941, 0.020742
549425.000,0,0,1,7,-10.707272,-0.023262
549426.000,0,0,1,4,-33.868011, 0.013959
549426.000,0,0,1,7,-10.790741, 0.000176
549427.000,0,0,1,4,-33.782722,-0.024873
549427.000,0,0,1,7,-10.878847, 0.020600
549428.000,0,0,1,4,-33.654789, 0.000134
549428.000,0,0,1,7,-10.920582, 0.005990
549429.000,0,0,1,4,-33.430199,-0.026092
549429.000,0,0,1,7,-10.883484,-0.069985
549430.000,0,0,1,4,-33.245407, 0.065144
549430.000,0,0,1,7,-11.048104, 0.094364
549431.000,0,0,1,4,-32.836025,-0.019228
549431.000,0,0,1,7,-11.004051,-0.036723
549432.000,0,0,1,4,-32.639862,-0.001901
549432.000,0,0,1,7,-11.110706,-0.005600
549433.000,0,0,1,4,-32.685349,-0.004099
549433.000,0,0,1,7,-11.164034,-0.020805
549434.000,0,0,1,4,-32.489189,-0.020093
549434.000,0,0,1,7,-11.198813, 0.023682
549435.000,0,0,1,4,-32.295868, 0.032054
549435.000,0,0,1,7,-11.249823, 0.003101
549436.000,0,0,1,4,-31.943344,-0.005568
549436.000,0,0,1,7,-11.312425,-0.008921
549437.000,0,0,1,4,-31.670424,-0.014498
549437.000,0,0,1,7,-11.324018, 0.006601
549438.000,0,0,1,4,-31.514063,-0.022643
549438.000,0,0,1,7,-11.307787,-0.011920
549439.000,0,0,1,4,-31.437304, 0.027360
549439.000,0,0,1,7,-11.326336,-0.004304
549440.000,0,0,1,4,-31.391815, 0.013843
549440.000,0,0,1,7,-11.386620, 0.019092
549441.000,0,0,1,4,-31.266727,-0.029849
549441.000,0,0,1,7,-11.507186, 0.000482
549442.000,0,0,1,4,-31.053507, 0.008740
549442.000,0,0,1,7,-11.525735,-0.012766
549443.000,0,0,1,4,-30.919889,-0.022169
549443.000,0,0,1,7,-11.611523,-0.014612
549444.000,0,0,1,4,-30.860188, 0.027636
549444.000,0,0,1,7,-11.715859, 0.050152
549445.000,0,0,1,4,-30.595795, 0.005905
549445.000,0,0,1,7,-11.667170,-0.033504
549446.000,0,0,1,4,-30.288759,-0.041070
549446.000,0,0,1,7,-11.671806,-0.009936
549447.000,0,0,1,4,-30.175041, 0.009981
549447.000,0,0,1,7,-11.704267, 0.002207
549448.000,0,0,1,4,-29.967506, 0.008054
549448.000,0,0,1,7,-11.727453, 0.015542
549449.000,0,0,1,4,-29.919178, 0.001463
549449.000,0,0,1,7,-11.771506,-0.015809
549450.000,0,0,1,4,-29.873690, 0.000046
549450.000,0,0,1,7,-11.878161,-0.005251
549451.000,0,0,1,4,-29.566654, 0.012029
549451.000,0,0,1,7,-11.792374,-0.012072
549452.000,0,0,1,4,-29.361963,-0.005631
549452.000,0,0,1,7,-11.739046,-0.000909
549453.000,0,0,1,4,-29.197073, 0.007017
549453.000,0,0,1,7,-11.787736, 0.045689
549454.000,0,0,1,4,-28.895721,-0.021511
549454.000,0,0,1,7,-11.750639,-0.049753
549455.000,0,0,1,4,-28.574471, 0.003073
549455.000,0,0,1,7,-11.766869, 0.015495
549456.000,0,0,1,4,-28.338507, 0.028633
549456.000,0,0,1,7,-11.757595, 0.014564
549457.000,0,0,1,4,-28.074114,-0.021605
549457.000,0,0,1,7,-11.759913,-0.003397
549458.000,0,0,1,4,-27.872267, 0.023004
549458.000,0,0,1,7,-11.801648,-0.002062
549459.000,0,0,1,4,-27.718748, 0.006895
549459.000,0,0,1,7,-11.815559, 0.023539
549460.000,0,0,1,4,-27.576601, 0.025286
549460.000,0,0,1,7,-11.711223,-0.015083
549461.000,0,0,1,4,-27.329266,-0.008062
549461.000,0,0,1,7,-11.704267, 0.011628
549462.000,0,0,1,4,-27.076246,-0.025285
549462.000,0,0,1,7,-11.632390,-0.048326
549463.000,0,0,1,4,-26.922728,-0.001932
549463.000,0,0,1,7,-11.623116, 0.006432
549464.000,0,0,1,4,-26.740780, 0.007489
549464.000,0,0,1,7,-11.632390, 0.033368
549465.000,0,0,1,4,-26.445114,-0.005810
549465.000,0,0,1,7,-11.606886,-0.017129
549466.000,0,0,1,4,-26.248953,-0.020280
549466.000,0,0,1,7,-11.597611,-0.015703
549467.000,0,0,1,4,-25.978874, 0.049223
549467.000,0,0,1,7,-11.597611, 0.038694
549468.000,0,0,1,4,-25.731539,-0.043254
549468.000,0,0,1,7,-11.528053,-0.040183
549469.000,0,0,1,4,-25.521162, 0.006262
549469.000,0,0,1,7,-11.495593, 0.015916
549470.000,0,0,1,4,-25.245398,-0.002649
549470.000,0,0,1,7,-11.472407,-0.018146
549471.000,0,0,1,4,-25.202753, 0.000269
549471.000,0,0,1,7,-11.484000,-0.011440
549472.000,0,0,1,4,-25.089037,-0.012978
549472.000,0,0,1,7,-11.560514,-0.005779
549473.000,0,0,1,4,-24.878658,-0.024589
549473.000,0,0,1,7,-11.625435, 0.017413
549474.000,0,0,1,4,-24.773470, 0.007673
549474.000,0,0,1,7,-11.620797, 0.014192
549475.000,0,0,1,4,-24.796215, 0.013090
549475.000,0,0,1,7,-11.708904,-0.017397
549476.000,0,0,1,4,-24.580151, 0.006578
549476.000,0,0,1,7,-11.627753,-0.011829
549477.000,0,0,1,4,-24.310072,-0.002603
549477.000,0,0,1,7,-11.650939, 0.026041
549478.000,0,0,1,4,-24.315758,-0.037072
549478.000,0,0,1,7,-11.685719,-0.032479
549479.000,0,0,1,4,-24.435162, 0.050976
549479.000,0,0,1,7,-11.843383, 0.017866
549480.000,0,0,1,4,-24.310072,-0.038054
549480.000,0,0,1,7,-11.813241,-0.031091
549481.000,0,0,1,4,-24.236156, 0.014269
549481.000,0,0,1,7,-11.899029, 0.034900
549482.000,0,0,1,4,-24.099695,-0.017567
549482.000,0,0,1,7,-11.917578,-0.017958
549483.000,0,0,1,4,-24.042837, 0.042035
549483.000,0,0,1,7,-11.908303, 0.030303
549484.000,0,0,1,4,-23.934805,-0.033486
549484.000,0,0,1,7,-11.908303,-0.027837
549485.000,0,0,1,4,-23.923433, 0.012956
549485.000,0,0,1,7,-11.968587, 0.008221
549486.000,0,0,1,4,-23.821089,-0.008855
549486.000,0,0,1,7,-12.005684,-0.008640
549487.000,0,0,1,4,-23.695999, 0.012293
549487.000,0,0,1,7,-12.028871, 0.026368
549488.000,0,0,1,4,-23.596497, 0.008018
549488.000,0,0,1,7,-12.068286,-0.021460
549489.000,0,0,1,4,-23.607868, 0.011012
549489.000,0,0,1,7,-12.065968,-0.000282
549490.000,0,0,1,4,-23.482780,-0.049964
549490.000,0,0,1,7,-12.047419,-0.036642
549491.000,0,0,1,4,-23.425920, 0.042901
549491.000,0,0,1,7,-12.096109, 0.052744
549492.000,0,0,1,4,-23.317890,-0.021945
549492.000,0,0,1,7,-12.033507,-0.034941
549493.000,0,0,1,4,-23.286617, 0.060018
549493.000,0,0,1,7,-12.079879, 0.062826
549494.000,0,0,1,4,-23.272402,-0.001779
549494.000,0,0,1,7,-12.119295,-0.013550
549495.000,0,0,1,4,-23.138784,-0.059572
549495.000,0,0,1,7,-12.052056,-0.056634
549496.000,0,0,1,4,-23.204172, 0.027283
549496.000,0,0,1,7,-12.086835, 0.032722
549497.000,0,0,1,4,-22.899979,-0.019479
549497.000,0,0,1,7,-12.045100,-0.002534
549498.000,0,0,1,4,-22.809006,-0.006243
549498.000,0,0,1,7,-11.956994,-0.025810
549499.000,0,0,1,4,-22.735088,-0.004635
549499.000,0,0,1,7,-11.954675, 0.007680
549500.000,0,0,1,4,-22.746460, 0.044601
549500.000,0,0,1,7,-11.987136, 0.036799
549501.000,0,0,1,4,-22.698130,-0.028102
549501.000,0,0,1,7,-11.938445,-0.021025
549502.000,0,0,1,4,-22.558826, 0.018002
549502.000,0,0,1,7,-11.861932, 0.013903
549503.000,0,0,1,4,-22.507654,-0.010895
549503.000,0,0,1,7,-11.797010,-0.037154
549504.000,0,0,1,4,-22.422365, 0.018737
549504.000,0,0,1,7,-11.829471, 0.040924
549505.000,0,0,1,4,-22.425209, 0.016186
549505.000,0,0,1,7,-11.808603,-0.000712
549506.000,0,0,1,4,-22.220518,-0.030679
549506.000,0,0,1,7,-11.690355,-0.034195
549507.000,0,0,1,4,-21.904953,-0.062249
549507.000,0,0,1,7,-11.586019,-0.002540
549508.000,0,0,1,4,-21.720161, 0.032283
549508.000,0,0,1,7,-11.509505, 0.001482
549509.000,0,0,1,4,-21.686047, 0.021732
549509.000,0,0,1,7,-11.463133, 0.012035
549510.000,0,0,1,4,-21.586544, 0.004991
549510.000,0,0,1,7,-11.458496,-0.028534
549511.000,0,0,1,4,-21.501257,-0.012700
549511.000,0,0,1,7,-11.472407, 0.020680
549512.000,0,0,1,4,-21.353424, 0.026284
549512.000,0,0,1,7,-11.428354, 0.049807
549513.000,0,0,1,4,-21.359110,-0.022535
549513.000,0,0,1,7,-11.347203,-0.038172
549514.000,0,0,1,4,-21.310780, 0.008329
549514.000,0,0,1,7,-11.245185,-0.014577
549515.000,0,0,1,4,-21.234020,-0.037052
549515.000,0,0,1,7,-11.143167,-0.013579
549516.000,0,0,1,4,-21.029329, 0.022634
549516.000,0,0,1,7,-11.085202, 0.011269
549517.000,0,0,1,4,-20.901398, 0.020589
549517.000,0,0,1,7,-11.078246, 0.027620
549518.000,0,0,1,4,-20.659748, 0.002573
549518.000,0,0,1,7,-10.990140,-0.001158
549519.000,0,0,1,4,-20.449371,-0.032965
549519.000,0,0,1,7,-10.899714,-0.039453
549520.000,0,0,1,4,-20.622789, 0.062502
549520.000,0,0,1,7,-10.902033, 0.029423
549521.000,0,0,1,4,-20.716606,-0.028037
549521.000,0,0,1,7,-10.929856,-0.001281
549522.000,0,0,1,4,-20.836010,-0.038167
549522.000,0,0,1,7,-10.946086,-0.016881
549523.000,0,0,1,4,-20.727978, 0.035221
549523.000,0,0,1,7,-10.802334,-0.000227
549524.000,0,0,1,4,-20.600046, 0.006912
549524.000,0,0,1,7,-10.769874, 0.019099
549525.000,0,0,1,4,-20.364084,-0.031312
549525.000,0,0,1,7,-10.681767,-0.002576
549526.000,0,0,1,4,-20.321440, 0.009833
549526.000,0,0,1,7,-10.665536,-0.003823
549527.000,0,0,1,4,-20.238995, 0.010900
549527.000,0,0,1,7,-10.570474,-0.004708
549528.000,0,0,1,4,-20.148020,-0.032501
549528.000,0,0,1,7,-10.454544,-0.014731
549529.000,0,0,1,4,-20.273109, 0.046823
549529.000,0,0,1,7,-10.461500, 0.038193
549530.000,0,0,1,4,-20.244680,-0.010266
549530.000,0,0,1,7,-10.480049,-0.000867
549531.000,0,0,1,4,-20.267424,-0.005766
549531.000,0,0,1,7,-10.354845,-0.022099
549532.000,0,0,1,4,-20.253208, 0.032473
549532.000,0,0,1,7,-10.310791, 0.028604
549533.000,0,0,1,4,-20.136648,-0.046984
549533.000,0,0,1,7,-10.132259,-0.031133
549534.000,0,0,1,4,-20.122435, 0.002618
549534.000,0,0,1,7,-10.125304, 0.026032
549535.000,0,0,1,4,-19.985973, 0.026732
549535.000,0,0,1,7,-10.004737,-0.013814
549536.000,0,0,1,4,-19.761381, 0.003524
549536.000,0,0,1,7,-9.821568, 0.029933
549537.000,0,0,1,4,-19.605021,-0.002569
549537.000,0,0,1,7,-9.647674,-0.015045
549538.000,0,0,1,4,-19.471403,-0.011115
549538.000,0,0,1,7,-9.517832,-0.003175
549539.000,0,0,1,4,-19.425917, 0.011530
549539.000,0,0,1,7,-9.362486,-0.031897
549540.000,0,0,1,4,-19.312199,-0.019275
549540.000,0,0,1,7,-9.297565, 0.028698
549541.000,0,0,1,4,-19.175737, 0.061540
549541.000,0,0,1,7,-9.190910, 0.020661
549542.000,0,0,1,4,-19.258183,-0.021058
549542.000,0,0,1,7,-9.167724,-0.015076
549543.000,0,0,1,4,-19.036434,-0.040902
549543.000,0,0,1,7,-8.982237,-0.006826
549544.000,0,0,1,4,-19.138781, 0.060101
549544.000,0,0,1,7,-8.947457, 0.027761
549545.000,0,0,1,4,-19.016533,-0.031162
549545.000,0,0,1,7,-8.801386,-0.045654
549546.000,0,0,1,4,-18.917030, 0.005673
549546.000,0,0,1,7,-8.634447, 0.019200
549547.000,0,0,1,4,-18.800470, 0.018417
549547.000,0,0,1,7,-8.458234, 0.025920
549548.000,0,0,1,4,-18.641266,-0.040130
549548.000,0,0,1,7,-8.261153,-0.042344
549549.000,0,0,1,4,-18.607151,-0.011993
549549.000,0,0,1,7,-8.170729, 0.025439
549550.000,0,0,1,4,-18.638424, 0.038263
549550.000,0,0,1,7,-8.124356, 0.011223
549551.000,0,0,1,4,-18.558821,-0.015977
549551.000,0,0,1,7,-7.978285,-0.009442
549552.000,0,0,1,4,-18.459318, 0.021062
549552.000,0,0,1,7,-7.751063,-0.013816
549553.000,0,0,1,4,-18.419518,-0.033766
549553.000,0,0,1,7,-7.630496,-0.008352
549554.000,0,0,1,4,-18.402460, 0.052232
549554.000,0,0,1,7,-7.526159, 0.026935
549555.000,0,0,1,4,-18.331387,-0.044751
549555.000,0,0,1,7,-7.268795,-0.049960
549556.000,0,0,1,4,-18.331387, 0.006865
549556.000,0,0,1,7,-7.169096, 0.034482
549557.000,0,0,1,4,-18.422361, 0.008793
549557.000,0,0,1,7,-7.062440, 0.026604
549558.000,0,0,1,4,-18.388247, 0.007431
549558.000,0,0,1,7,-6.867678,-0.014039
549559.000,0,0,1,4,-18.356974,-0.017376
549559.000,0,0,1,7,-6.726243,-0.035779
549560.000,0,0,1,4,-18.237570, 0.015938
549560.000,0,0,1,7,-6.519889, 0.009289
549561.000,0,0,1,4,-18.203455,-0.009667
549561.000,0,0,1,7,-6.494384, 0.032308
549562.000,0,0,1,4,-18.129539,-0.042907
549562.000,0,0,1,7,-6.250932,-0.046889
549563.000,0,0,1,4,-18.223356, 0.051461
549563.000,0,0,1,7,-6.121090, 0.056651
549564.000,0,0,1,4,-18.308643,-0.072986
549564.000,0,0,1,7,-5.998205,-0.038187
549565.000,0,0,1,4,-18.231884, 0.032649
549565.000,0,0,1,7,-5.805761,-0.015459
549566.000,0,0,1,4,-18.240414, 0.040222
549566.000,0,0,1,7,-5.724611, 0.073391
549567.000,0,0,1,4,-18.393932,-0.007118
549567.000,0,0,1,7,-5.611000,-0.053804
549568.000,0,0,1,4,-18.470692, 0.033698
549568.000,0,0,1,7,-5.576221, 0.033790
549569.000,0,0,1,4,-18.513334,-0.010873
549569.000,0,0,1,7,-5.425512, 0.005846
549570.000,0,0,1,4,-18.558821, 0.023467
549570.000,0,0,1,7,-5.304945, 0.009134
549571.000,0,0,1,4,-18.456476,-0.053136
549571.000,0,0,1,7,-5.147281,-0.038020
549572.000,0,0,1,4,-18.504807, 0.042330
549572.000,0,0,1,7,-5.003528, 0.030831
549573.000,0,0,1,4,-18.513334,-0.012172
549573.000,0,0,1,7,-4.876005,-0.010313
549574.000,0,0,1,4,-18.257471,-0.025661
549574.000,0,0,1,7,-4.662694,-0.007539
549575.000,0,0,1,4,-18.325701,-0.005112
549575.000,0,0,1,7,-4.530534,-0.015366
549576.000,0,0,1,4,-18.095425, 0.014548
549576.000,0,0,1,7,-4.275489,-0.033740
549577.000,0,0,1,4,-17.961805,-0.023163
549577.000,0,0,1,7,-4.136373,-0.010280
549578.000,0,0,1,4,-18.121010, 0.003186
549578.000,0,0,1,7,-4.110869, 0.050911
549579.000,0,0,1,4,-18.362659, 0.025811
549579.000,0,0,1,7,-4.099276, 0.028398
549580.000,0,0,1,4,-18.590094,-0.009473
549580.000,0,0,1,7,-3.941611,-0.051349
549581.000,0,0,1,4,-18.774885, 0.024578
549581.000,0,0,1,7,-3.909151, 0.014903
549582.000,0,0,1,4,-18.789099,-0.008629
549582.000,0,0,1,7,-3.860461, 0.002370
549583.000,0,0,1,4,-18.845957,-0.041894
549583.000,0,0,1,7,-3.781628,-0.020893
549584.000,0,0,1,4,-18.857330, 0.005322
549584.000,0,0,1,7,-3.751487, 0.024582
549585.000,0,0,1,4,-19.198481, 0.012043
549585.000,0,0,1,7,-3.709752,-0.001245
549586.000,0,0,1,4,-19.189953, 0.027575
549586.000,0,0,1,7,-3.528901, 0.034987
549587.000,0,0,1,4,-19.192795,-0.023653
549587.000,0,0,1,7,-3.255307,-0.044056
549588.000,0,0,1,4,-19.198481,-0.007906
549588.000,0,0,1,7,-3.076775, 0.001628
549589.000,0,0,1,4,-19.559534,-0.006238
549589.000,0,0,1,7,-3.032722, 0.007534
549590.000,0,0,1,4,-19.707367, 0.037965
549590.000,0,0,1,7,-3.041996, 0.015295
549591.000,0,0,1,4,-20.017246,-0.027518
549591.000,0,0,1,7,-3.046634,-0.004618
549592.000,0,0,1,4,-19.994503,-0.010090
549592.000,0,0,1,7,-2.837960,-0.010419
549593.000,0,0,1,4,-20.295853, 0.011458
549593.000,0,0,1,7,-2.840279, 0.010727
549594.000,0,0,1,4,-20.494858,-0.003901
549594.000,0,0,1,7,-2.796225,-0.005020
549595.000,0,0,1,4,-20.841696, 0.026117
549595.000,0,0,1,7,-2.777677, 0.027323
549596.000,0,0,1,4,-21.012272,-0.047426
549596.000,0,0,1,7,-2.773040,-0.010235
549597.000,0,0,1,4,-21.336367, 0.012565
549597.000,0,0,1,7,-2.680296, 0.008075
549598.000,0,0,1,4,-21.478512, 0.010858
549598.000,0,0,1,7,-2.652472, 0.002873
549599.000,0,0,1,4,-21.555271, 0.004313
549599.000,0,0,1,7,-2.626968, 0.004369
549600.000,0,0,1,4,-21.822508, 0.021207
549600.000,0,0,1,7,-2.582915, 0.006118
549601.000,0,0,1,4,-22.066999, 0.009335
549601.000,0,0,1,7,-2.541180,-0.016230
549602.000,0,0,1,4,-22.226204,-0.022842
549602.000,0,0,1,7,-2.550454, 0.006676
549603.000,0,0,1,4,-22.166502, 0.013177
549603.000,0,0,1,7,-2.457711, 0.006338
549604.000,0,0,1,4,-22.334234,-0.003271
549604.000,0,0,1,7,-2.311639,-0.046299
549605.000,0,0,1,4,-22.450796,-0.028246
549605.000,0,0,1,7,-2.274542, 0.004748
549606.000,0,0,1,4,-22.658329,-0.014612
549606.000,0,0,1,7,-2.337144, 0.011695
549607.000,0,0,1,4,-22.811848, 0.001631
549607.000,0,0,1,7,-2.188754,-0.000515
549608.000,0,0,1,4,-22.942623, 0.047532
549608.000,0,0,1,7,-2.077461, 0.026110
549609.000,0,0,1,4,-23.039282,-0.023189
549609.000,0,0,1,7,-1.993992,-0.036325
549610.000,0,0,1,4,-23.181429,-0.004831
549610.000,0,0,1,7,-1.968487, 0.026520
549611.000,0,0,1,4,-23.235445,-0.018251
549611.000,0,0,1,7,-1.901248, 0.007324
549612.000,0,0,1,4,-23.408863,-0.028356
549612.000,0,0,1,7,-1.799230,-0.057110
549613.000,0,0,1,4,-23.599340, 0.036125
549613.000,0,0,1,7,-1.752858, 0.020512
549614.000,0,0,1,4,-23.920591,-0.002033
549614.000,0,0,1,7,-1.782999,-0.017826
549615.000,0,0,1,4,-23.929119,-0.015049
549615.000,0,0,1,7,-1.706486, 0.023372
549616.000,0,0,1,4,-23.977449, 0.004211
549616.000,0,0,1,7,-1.699530,-0.000363
549617.000,0,0,1,4,-24.227629,-0.002429
549617.000,0,0,1,7,-1.592875,-0.024950
549618.000,0,0,1,4,-24.293015, 0.033812
549618.000,0,0,1,7,-1.623016, 0.041944
549619.000,0,0,1,4,-24.509079,-0.005248
549619.000,0,0,1,7,-1.569689, 0.012897
549620.000,0,0,1,4,-24.710926,-0.042545
549620.000,0,0,1,7,-1.565052,-0.056359
